id,symbols,countries,date,value
1975,SLE,Sierra Leonean Leone,2023-08-11,23.836541
1976,SLE,Sierra Leonean Leone,2023-08-12,23.946425
1977,SLE,Sierra Leonean Leone,2023-08-13,23.577358
1978,SLE,Sierra Leonean Leone,2023-08-14,23.503977
1979,SLE,Sierra Leonean Leone,2023-08-15,23.853533
1980,SLL,Sierra Leonean Leone,2023-08-01,21740.085983
1981,SLL,Sierra Leonean Leone,2023-08-02,21613.980537
1982,SLL,Sierra Leonean Leone,2023-08-03,21629.020904
1983,SLL,Sierra Leonean Leone,2023-08-04,21774.116742
1984,SLL,Sierra Leonean Leone,2023-08-05,21774.116742
1985,SLL,Sierra Leonean Leone,2023-08-06,21729.798366
1986,SLL,Sierra Leonean Leone,2023-08-07,21730.527357
1987,SLL,Sierra Leonean Leone,2023-08-08,21643.242729
1988,SLL,Sierra Leonean Leone,2023-08-09,21680.306225
1989,SLL,Sierra Leonean Leone,2023-08-10,21688.268963
1990,SLL,Sierra Leonean Leone,2023-08-11,21653.230396
1991,SLL,Sierra Leonean Leone,2023-08-12,21653.230396
1992,SLL,Sierra Leonean Leone,2023-08-13,21653.277563
1993,SLL,Sierra Leonean Leone,2023-08-14,21585.881491
1994,SLL,Sierra Leonean Leone,2023-08-15,21557.362105
1995,SOS,Somali Shilling,2023-08-01,626.886994
1996,SOS,Somali Shilling,2023-08-02,623.246278
1997,SOS,Somali Shilling,2023-08-03,623.686361
1998,SOS,Somali Shilling,2023-08-04,627.870332
1999,SOS,Somali Shilling,2023-08-05,627.870332
2000,SOS,Somali Shilling,2023-08-06,626.598035
2001,SOS,Somali Shilling,2023-08-07,626.633189
2002,SOS,Somali Shilling,2023-08-08,624.095086
2003,SOS,Somali Shilling,2023-08-09,625.163675
2004,SOS,Somali Shilling,2023-08-10,625.38775
2005,SOS,Somali Shilling,2023-08-11,624.384499
2006,SOS,Somali Shilling,2023-08-12,624.384499
2007,SOS,Somali Shilling,2023-08-13,624.379507
2008,SOS,Somali Shilling,2023-08-14,622.439832
2009,SOS,Somali Shilling,2023-08-15,620.52111
2010,SSP,South Sudanese Pound,2023-08-01,42.447638
2011,SSP,South Sudanese Pound,2023-08-02,41.98529
2012,SSP,South Sudanese Pound,2023-08-03,41.779535
2013,SSP,South Sudanese Pound,2023-08-04,42.231905
2014,SSP,South Sudanese Pound,2023-08-05,42.231905
2015,SSP,South Sudanese Pound,2023-08-06,42.145927
2016,SSP,South Sudanese Pound,2023-08-07,661.813314
2017,SSP,South Sudanese Pound,2023-08-08,659.161699
2018,SSP,South Sudanese Pound,2023-08-09,660.30664
2019,SSP,South Sudanese Pound,2023-08-10,660.526756
2020,SSP,South Sudanese Pound,2023-08-11,659.468206
2021,SSP,South Sudanese Pound,2023-08-12,659.468206
2022,SSP,South Sudanese Pound,2023-08-13,659.466161
2023,SSP,South Sudanese Pound,2023-08-14,657.417227
2024,SSP,South Sudanese Pound,2023-08-15,655.998849
2025,SRD,Surinamese Dollar,2023-08-01,22783.58949
2026,SRD,Surinamese Dollar,2023-08-02,22651.430694
2027,SRD,Surinamese Dollar,2023-08-03,22667.193438
2028,SRD,Surinamese Dollar,2023-08-04,22819.253016
2029,SRD,Surinamese Dollar,2023-08-05,22819.253016
2030,SRD,Surinamese Dollar,2023-08-06,22772.807599
2031,SRD,Surinamese Dollar,2023-08-07,42.267258
2032,SRD,Surinamese Dollar,2023-08-08,42.050382
2033,SRD,Surinamese Dollar,2023-08-09,42.12242
2034,SRD,Surinamese Dollar,2023-08-10,41.933034
2035,SRD,Surinamese Dollar,2023-08-11,41.908635
2036,SRD,Surinamese Dollar,2023-08-12,41.908635
2037,SRD,Surinamese Dollar,2023-08-13,41.908662
2038,SRD,Surinamese Dollar,2023-08-14,41.81213
2039,SRD,Surinamese Dollar,2023-08-15,41.756899
2040,STD,São Tomé and Príncipe Dobra,2023-08-01,9.635162
2041,STD,São Tomé and Príncipe Dobra,2023-08-02,9.589595
2042,STD,São Tomé and Príncipe Dobra,2023-08-03,9.578236
2043,STD,São Tomé and Príncipe Dobra,2023-08-04,9.649141
2044,STD,São Tomé and Príncipe Dobra,2023-08-05,9.574584
2045,STD,São Tomé and Príncipe Dobra,2023-08-06,9.565072
2046,STD,São Tomé and Príncipe Dobra,2023-08-07,22773.571161
2047,STD,São Tomé and Príncipe Dobra,2023-08-08,22682.097486
2048,STD,São Tomé and Príncipe Dobra,2023-08-09,22720.939891
2049,STD,São Tomé and Príncipe Dobra,2023-08-10,22729.284421
2050,STD,São Tomé and Príncipe Dobra,2023-08-11,22692.564244
2051,STD,São Tomé and Príncipe Dobra,2023-08-12,22692.564244
2052,STD,São Tomé and Príncipe Dobra,2023-08-13,22692.614213
2053,STD,São Tomé and Príncipe Dobra,2023-08-14,22621.983133
2054,STD,São Tomé and Príncipe Dobra,2023-08-15,22592.094765
2055,SYP,Syrian Pound,2023-08-01,14424.072183
2056,SYP,Syrian Pound,2023-08-02,14336.361868
2057,SYP,Syrian Pound,2023-08-03,14346.337705
2058,SYP,Syrian Pound,2023-08-04,14442.578824
2059,SYP,Syrian Pound,2023-08-05,14442.680828
2060,SYP,Syrian Pound,2023-08-06,14413.18268
2061,SYP,Syrian Pound,2023-08-07,14413.66564
2062,SYP,Syrian Pound,2023-08-08,14355.770858
2063,SYP,Syrian Pound,2023-08-09,14380.266053
2064,SYP,Syrian Pound,2023-08-10,14385.636087
2065,SYP,Syrian Pound,2023-08-11,14367.652729
2066,SYP,Syrian Pound,2023-08-12,14362.126262
2067,SYP,Syrian Pound,2023-08-13,14362.427238
2068,SYP,Syrian Pound,2023-08-14,14317.724258
2069,SYP,Syrian Pound,2023-08-15,14298.724819
2070,SZL,Swazi Lilangeni,2023-08-01,20.122113
2071,SZL,Swazi Lilangeni,2023-08-02,20.125473
2072,SZL,Swazi Lilangeni,2023-08-03,20.488015
2073,SZL,Swazi Lilangeni,2023-08-04,20.637433
2074,SZL,Swazi Lilangeni,2023-08-05,20.477971
2075,SZL,Swazi Lilangeni,2023-08-06,20.457627
2076,SZL,Swazi Lilangeni,2023-08-07,20.493581
2077,SZL,Swazi Lilangeni,2023-08-08,20.601049
2078,SZL,Swazi Lilangeni,2023-08-09,20.853648
2079,SZL,Swazi Lilangeni,2023-08-10,20.625385
2080,SZL,Swazi Lilangeni,2023-08-11,20.648801
2081,SZL,Swazi Lilangeni,2023-08-12,20.703415
2082,SZL,Swazi Lilangeni,2023-08-13,20.703461
2083,SZL,Swazi Lilangeni,2023-08-14,20.762543
2084,SZL,Swazi Lilangeni,2023-08-15,20.794898
2085,THB,Thai Baht,2023-08-01,37.760669
2086,THB,Thai Baht,2023-08-02,37.712211
2087,THB,Thai Baht,2023-08-03,37.859052
2088,THB,Thai Baht,2023-08-04,38.234653
2089,THB,Thai Baht,2023-08-05,38.234653
2090,THB,Thai Baht,2023-08-06,38.112653
2091,THB,Thai Baht,2023-08-07,38.322393
2092,THB,Thai Baht,2023-08-08,38.36636
2093,THB,Thai Baht,2023-08-09,38.510264
2094,THB,Thai Baht,2023-08-10,38.577616
2095,THB,Thai Baht,2023-08-11,38.449963
2096,THB,Thai Baht,2023-08-12,38.449963
2097,THB,Thai Baht,2023-08-13,38.433746
2098,THB,Thai Baht,2023-08-14,38.515918
2099,THB,Thai Baht,2023-08-15,38.498781
2100,TJS,Tajikistani Somoni,2023-08-01,12.063692
2101,TJS,Tajikistani Somoni,2023-08-02,12.016581
2102,TJS,Tajikistani Somoni,2023-08-03,12.002526
2103,TJS,Tajikistani Somoni,2023-08-04,12.09226
2104,TJS,Tajikistani Somoni,2023-08-05,11.998825
2105,TJS,Tajikistani Somoni,2023-08-06,11.986905
2106,TJS,Tajikistani Somoni,2023-08-07,12.063053
2107,TJS,Tajikistani Somoni,2023-08-08,12.034956
2108,TJS,Tajikistani Somoni,2023-08-09,12.060169
2109,TJS,Tajikistani Somoni,2023-08-10,12.063141
2110,TJS,Tajikistani Somoni,2023-08-11,12.020588
2111,TJS,Tajikistani Somoni,2023-08-12,12.053477
2112,TJS,Tajikistani Somoni,2023-08-13,12.053504
2113,TJS,Tajikistani Somoni,2023-08-14,12.001864
2114,TJS,Tajikistani Somoni,2023-08-15,12.020236
2115,TMT,Turkmenistani Manat,2023-08-01,3.852674
2116,TMT,Turkmenistani Manat,2023-08-02,3.830326
2117,TMT,Turkmenistani Manat,2023-08-03,3.843943
2118,TMT,Turkmenistani Manat,2023-08-04,3.858704
2119,TMT,Turkmenistani Manat,2023-08-05,3.858704
2120,TMT,Turkmenistani Manat,2023-08-06,3.85085
2121,TMT,Turkmenistani Manat,2023-08-07,3.850979
2122,TMT,Turkmenistani Manat,2023-08-08,3.835511
2123,TMT,Turkmenistani Manat,2023-08-09,3.84208
2124,TMT,Turkmenistani Manat,2023-08-10,3.843491
2125,TMT,Turkmenistani Manat,2023-08-11,3.837281
2126,TMT,Turkmenistani Manat,2023-08-12,3.837281
2127,TMT,Turkmenistani Manat,2023-08-13,3.83729
2128,TMT,Turkmenistani Manat,2023-08-14,3.825346
2129,TMT,Turkmenistani Manat,2023-08-15,3.831207
2130,TND,Tunisian Dinar,2023-08-01,3.397508
2131,TND,Tunisian Dinar,2023-08-02,3.377799
2132,TND,Tunisian Dinar,2023-08-03,3.378507
2133,TND,Tunisian Dinar,2023-08-04,3.405307
2134,TND,Tunisian Dinar,2023-08-05,3.405307
2135,TND,Tunisian Dinar,2023-08-06,3.398375
2136,TND,Tunisian Dinar,2023-08-07,3.398489
2137,TND,Tunisian Dinar,2023-08-08,3.384839
2138,TND,Tunisian Dinar,2023-08-09,3.390635
2139,TND,Tunisian Dinar,2023-08-10,3.391881
2140,TND,Tunisian Dinar,2023-08-11,3.386401
2141,TND,Tunisian Dinar,2023-08-12,3.386401
2142,TND,Tunisian Dinar,2023-08-13,3.386408
2143,TND,Tunisian Dinar,2023-08-14,3.379965
2144,TND,Tunisian Dinar,2023-08-15,3.371954
2145,TOP,Tongan Paʻanga,2023-08-01,2.58718
2146,TOP,Tongan Paʻanga,2023-08-02,2.579443
2147,TOP,Tongan Paʻanga,2023-08-03,2.596255
2148,TOP,Tongan Paʻanga,2023-08-04,2.612398
2149,TOP,Tongan Paʻanga,2023-08-05,2.612398
2150,TOP,Tongan Paʻanga,2023-08-06,2.607081
2151,TOP,Tongan Paʻanga,2023-08-07,2.599466
2152,TOP,Tongan Paʻanga,2023-08-08,2.591488
2153,TOP,Tongan Paʻanga,2023-08-09,2.598728
2154,TOP,Tongan Paʻanga,2023-08-10,2.603363
2155,TOP,Tongan Paʻanga,2023-08-11,2.600964
2156,TOP,Tongan Paʻanga,2023-08-12,2.600964
2157,TOP,Tongan Paʻanga,2023-08-13,2.60097
2158,TOP,Tongan Paʻanga,2023-08-14,2.597847
2159,TOP,Tongan Paʻanga,2023-08-15,2.594412
2160,TRY,Turkish Lira,2023-08-01,29.693653
2161,TRY,Turkish Lira,2023-08-02,29.512441
2162,TRY,Turkish Lira,2023-08-03,29.777785
2163,TRY,Turkish Lira,2023-08-04,29.701773
2164,TRY,Turkish Lira,2023-08-05,29.701773
2165,TRY,Turkish Lira,2023-08-06,29.705789
2166,TRY,Turkish Lira,2023-08-07,29.718997
2167,TRY,Turkish Lira,2023-08-08,29.626109
2168,TRY,Turkish Lira,2023-08-09,29.633959
2169,TRY,Turkish Lira,2023-08-10,29.784691
2170,TRY,Turkish Lira,2023-08-11,29.687515
2171,TRY,Turkish Lira,2023-08-12,29.687515
2172,TRY,Turkish Lira,2023-08-13,29.5903
2173,TRY,Turkish Lira,2023-08-14,29.563043
2174,TRY,Turkish Lira,2023-08-15,29.528609
2175,TTD,Trinidad and Tobago Dollar,2023-08-01,7.479138
2176,TTD,Trinidad and Tobago Dollar,2023-08-02,7.443389
2177,TTD,Trinidad and Tobago Dollar,2023-08-03,7.419726
2178,TTD,Trinidad and Tobago Dollar,2023-08-04,7.476674
2179,TTD,Trinidad and Tobago Dollar,2023-08-05,7.418902
2180,TTD,Trinidad and Tobago Dollar,2023-08-06,7.411532
2181,TTD,Trinidad and Tobago Dollar,2023-08-07,7.458998
2182,TTD,Trinidad and Tobago Dollar,2023-08-08,7.434224
2183,TTD,Trinidad and Tobago Dollar,2023-08-09,7.445709
2184,TTD,Trinidad and Tobago Dollar,2023-08-10,7.451584
2185,TTD,Trinidad and Tobago Dollar,2023-08-11,7.441069
2186,TTD,Trinidad and Tobago Dollar,2023-08-12,7.461429
2187,TTD,Trinidad and Tobago Dollar,2023-08-13,7.461445
2188,TTD,Trinidad and Tobago Dollar,2023-08-14,7.417797
2189,TTD,Trinidad and Tobago Dollar,2023-08-15,7.429118
2190,TWD,New Taiwan Dollar,2023-08-01,34.787649
2191,TWD,New Taiwan Dollar,2023-08-02,34.631722
2192,TWD,New Taiwan Dollar,2023-08-03,34.667215
2193,TWD,New Taiwan Dollar,2023-08-04,34.911906
2194,TWD,New Taiwan Dollar,2023-08-05,34.911906
2195,TWD,New Taiwan Dollar,2023-08-06,34.841404
2196,TWD,New Taiwan Dollar,2023-08-07,34.857415
2197,TWD,New Taiwan Dollar,2023-08-08,34.859864
2198,TWD,New Taiwan Dollar,2023-08-09,34.824605
2199,TWD,New Taiwan Dollar,2023-08-10,34.873088
2200,TWD,New Taiwan Dollar,2023-08-11,34.983401
2201,TWD,New Taiwan Dollar,2023-08-12,34.983401
2202,TWD,New Taiwan Dollar,2023-08-13,34.983471
2203,TWD,New Taiwan Dollar,2023-08-14,34.905188
2204,TWD,New Taiwan Dollar,2023-08-15,34.853943
2205,TZS,Tanzanian Shilling,2023-08-01,2702.375476
2206,TZS,Tanzanian Shilling,2023-08-02,2686.699832
2207,TZS,Tanzanian Shilling,2023-08-03,2710.472736
2208,TZS,Tanzanian Shilling,2023-08-04,2761.730066
2209,TZS,Tanzanian Shilling,2023-08-05,2741.294469
2210,TZS,Tanzanian Shilling,2023-08-06,2738.570357
2211,TZS,Tanzanian Shilling,2023-08-07,2723.192471
2212,TZS,Tanzanian Shilling,2023-08-08,2711.595843
2213,TZS,Tanzanian Shilling,2023-08-09,2744.342398
2214,TZS,Tanzanian Shilling,2023-08-10,2739.762002
2215,TZS,Tanzanian Shilling,2023-08-11,2740.915561
2216,TZS,Tanzanian Shilling,2023-08-12,2753.689215
2217,TZS,Tanzanian Shilling,2023-08-13,2753.695279
2218,TZS,Tanzanian Shilling,2023-08-14,2739.409012
2219,TZS,Tanzanian Shilling,2023-08-15,2735.789762
2220,UAH,Ukrainian Hryvnia,2023-08-01,40.668602
2221,UAH,Ukrainian Hryvnia,2023-08-02,40.476537
2222,UAH,Ukrainian Hryvnia,2023-08-03,40.427795
2223,UAH,Ukrainian Hryvnia,2023-08-04,40.731346
2224,UAH,Ukrainian Hryvnia,2023-08-05,40.416621
2225,UAH,Ukrainian Hryvnia,2023-08-06,40.376469
2226,UAH,Ukrainian Hryvnia,2023-08-07,40.614069
2227,UAH,Ukrainian Hryvnia,2023-08-08,40.257145
2228,UAH,Ukrainian Hryvnia,2023-08-09,40.544546
2229,UAH,Ukrainian Hryvnia,2023-08-10,40.351376
2230,UAH,Ukrainian Hryvnia,2023-08-11,40.486717
2231,UAH,Ukrainian Hryvnia,2023-08-12,40.597492
2232,UAH,Ukrainian Hryvnia,2023-08-13,40.597582
2233,UAH,Ukrainian Hryvnia,2023-08-14,40.389725
2234,UAH,Ukrainian Hryvnia,2023-08-15,40.452853
2235,UGX,Ugandan Shilling,2023-08-01,3995.758778
2236,UGX,Ugandan Shilling,2023-08-02,3972.717108
2237,UGX,Ugandan Shilling,2023-08-03,3946.2171
2238,UGX,Ugandan Shilling,2023-08-04,3981.177521
2239,UGX,Ugandan Shilling,2023-08-05,3950.415599
2240,UGX,Ugandan Shilling,2023-08-06,3946.491039
2241,UGX,Ugandan Shilling,2023-08-07,3973.413682
2242,UGX,Ugandan Shilling,2023-08-08,3965.725167
2243,UGX,Ugandan Shilling,2023-08-09,4012.75674
2244,UGX,Ugandan Shilling,2023-08-10,4096.523625
2245,UGX,Ugandan Shilling,2023-08-11,4089.868816
2246,UGX,Ugandan Shilling,2023-08-12,4100.686108
2247,UGX,Ugandan Shilling,2023-08-13,4100.695137
2248,UGX,Ugandan Shilling,2023-08-14,4062.584129
2249,UGX,Ugandan Shilling,2023-08-15,4068.87784
2250,USD,United States Dollar,2023-08-01,1.100764
2251,USD,United States Dollar,2023-08-02,1.094379
2252,USD,United States Dollar,2023-08-03,1.09514
2253,USD,United States Dollar,2023-08-04,1.102487
2254,USD,United States Dollar,2023-08-05,1.102487
2255,USD,United States Dollar,2023-08-06,1.100243
2256,USD,United States Dollar,2023-08-07,1.10028
2257,USD,United States Dollar,2023-08-08,1.09586
2258,USD,United States Dollar,2023-08-09,1.097737
2259,USD,United States Dollar,2023-08-10,1.09814
2260,USD,United States Dollar,2023-08-11,1.096366
2261,USD,United States Dollar,2023-08-12,1.096366
2262,USD,United States Dollar,2023-08-13,1.096368
2263,USD,United States Dollar,2023-08-14,1.092956
2264,USD,United States Dollar,2023-08-15,1.091512
2265,UYU,Uruguayan Peso,2023-08-01,41.492663
2266,UYU,Uruguayan Peso,2023-08-02,41.035897
2267,UYU,Uruguayan Peso,2023-08-03,41.062757
2268,UYU,Uruguayan Peso,2023-08-04,41.766593
2269,UYU,Uruguayan Peso,2023-08-05,41.443869
2270,UYU,Uruguayan Peso,2023-08-06,41.402696
2271,UYU,Uruguayan Peso,2023-08-07,42.089123
2272,UYU,Uruguayan Peso,2023-08-08,41.718009
2273,UYU,Uruguayan Peso,2023-08-09,41.797502
2274,UYU,Uruguayan Peso,2023-08-10,42.071856
2275,UYU,Uruguayan Peso,2023-08-11,41.626707
2276,UYU,Uruguayan Peso,2023-08-12,41.736805
2277,UYU,Uruguayan Peso,2023-08-13,41.736897
2278,UYU,Uruguayan Peso,2023-08-14,41.345047
2279,UYU,Uruguayan Peso,2023-08-15,41.409288
2280,UZS,Uzbekistan Som,2023-08-01,12807.44279
2281,UZS,Uzbekistan Som,2023-08-02,12772.817951
2282,UZS,Uzbekistan Som,2023-08-03,12780.287304
2283,UZS,Uzbekistan Som,2023-08-04,12858.467816
2284,UZS,Uzbekistan Som,2023-08-05,12759.112494
2285,UZS,Uzbekistan Som,2023-08-06,12746.436889
2286,UZS,Uzbekistan Som,2023-08-07,12838.184786
2287,UZS,Uzbekistan Som,2023-08-08,12779.453447
2288,UZS,Uzbekistan Som,2023-08-09,12806.298396
2289,UZS,Uzbekistan Som,2023-08-10,12811.751513
2290,UZS,Uzbekistan Som,2023-08-11,13238.968186
2291,UZS,Uzbekistan Som,2023-08-12,13273.983925
2292,UZS,Uzbekistan Som,2023-08-13,13274.013155
2293,UZS,Uzbekistan Som,2023-08-14,12749.332438
2294,UZS,Uzbekistan Som,2023-08-15,13211.344133
2295,VEF,Venezuelan Bolívar Fuerte,2023-08-01,3244261.933809
2296,VEF,Venezuelan Bolívar Fuerte,2023-08-02,3224571.533841
2297,VEF,Venezuelan Bolívar Fuerte,2023-08-03,3239186.94052
2298,VEF,Venezuelan Bolívar Fuerte,2023-08-04,3268654.745016
2299,VEF,Venezuelan Bolívar Fuerte,2023-08-05,3314591.241913
2300,VEF,Venezuelan Bolívar Fuerte,2023-08-06,3304610.573487
2301,VEF,Venezuelan Bolívar Fuerte,2023-08-07,3323888.908316
2302,VEF,Venezuelan Bolívar Fuerte,2023-08-08,3295148.983787
2303,VEF,Venezuelan Bolívar Fuerte,2023-08-09,3394719.406052
2304,VEF,Venezuelan Bolívar Fuerte,2023-08-10,3410728.41372
2305,VEF,Venezuelan Bolívar Fuerte,2023-08-11,3420328.850664
2306,VEF,Venezuelan Bolívar Fuerte,2023-08-12,3433270.83167
2307,VEF,Venezuelan Bolívar Fuerte,2023-08-13,3431512.128931
2308,VEF,Venezuelan Bolívar Fuerte,2023-08-14,3433642.422542
2309,VEF,Venezuelan Bolívar Fuerte,2023-08-15,3371113.232932
2310,VES,Sovereign Bolivar,2023-08-01,32.436058
2311,VES,Sovereign Bolivar,2023-08-02,32.368778
2312,VES,Sovereign Bolivar,2023-08-03,32.92714
2313,VES,Sovereign Bolivar,2023-08-04,33.148027
2314,VES,Sovereign Bolivar,2023-08-05,33.148027
2315,VES,Sovereign Bolivar,2023-08-06,33.080559
2316,VES,Sovereign Bolivar,2023-08-07,33.081668
2317,VES,Sovereign Bolivar,2023-08-08,32.94879
2318,VES,Sovereign Bolivar,2023-08-09,33.005214
2319,VES,Sovereign Bolivar,2023-08-10,33.017336
2320,VES,Sovereign Bolivar,2023-08-11,32.963995
2321,VES,Sovereign Bolivar,2023-08-12,32.963995
2322,VES,Sovereign Bolivar,2023-08-13,32.964067
2323,VES,Sovereign Bolivar,2023-08-14,32.861466
2324,VES,Sovereign Bolivar,2023-08-15,32.802255
2325,VND,Vietnamese Dong,2023-08-01,26077.095867
2326,VND,Vietnamese Dong,2023-08-02,25977.815705
2327,VND,Vietnamese Dong,2023-08-03,26020.533881
2328,VND,Vietnamese Dong,2023-08-04,26167.526684
2329,VND,Vietnamese Dong,2023-08-05,26167.526684
2330,VND,Vietnamese Dong,2023-08-06,26114.266322
2331,VND,Vietnamese Dong,2023-08-07,26109.640522
2332,VND,Vietnamese Dong,2023-08-08,26015.725597
2333,VND,Vietnamese Dong,2023-08-09,26065.765425
2334,VND,Vietnamese Dong,2023-08-10,26078.083731
2335,VND,Vietnamese Dong,2023-08-11,26049.657995
2336,VND,Vietnamese Dong,2023-08-12,26049.657995
2337,VND,Vietnamese Dong,2023-08-13,26049.715356
2338,VND,Vietnamese Dong,2023-08-14,26039.677394
2339,VND,Vietnamese Dong,2023-08-15,26047.842505
2340,VUV,Vanuatu Vatu,2023-08-01,130.669734
2341,VUV,Vanuatu Vatu,2023-08-02,129.745702
2342,VUV,Vanuatu Vatu,2023-08-03,130.865596
2343,VUV,Vanuatu Vatu,2023-08-04,132.698386
2344,VUV,Vanuatu Vatu,2023-08-05,132.539559
2345,VUV,Vanuatu Vatu,2023-08-06,131.33846
2346,VUV,Vanuatu Vatu,2023-08-07,131.25479
2347,VUV,Vanuatu Vatu,2023-08-08,131.479902
2348,VUV,Vanuatu Vatu,2023-08-09,131.423924
2349,VUV,Vanuatu Vatu,2023-08-10,132.030241
2350,VUV,Vanuatu Vatu,2023-08-11,132.055661
2351,VUV,Vanuatu Vatu,2023-08-12,132.252171
2352,VUV,Vanuatu Vatu,2023-08-13,131.269186
2353,VUV,Vanuatu Vatu,2023-08-14,130.86064
2354,VUV,Vanuatu Vatu,2023-08-15,131.715377
2355,WST,Samoan Tala,2023-08-01,2.996651
2356,WST,Samoan Tala,2023-08-02,2.971126
2357,WST,Samoan Tala,2023-08-03,2.984378
2358,WST,Samoan Tala,2023-08-04,3.037093
2359,WST,Samoan Tala,2023-08-05,3.015179
2360,WST,Samoan Tala,2023-08-06,2.952075
2361,WST,Samoan Tala,2023-08-07,2.952172
2362,WST,Samoan Tala,2023-08-08,3.001277
2363,WST,Samoan Tala,2023-08-09,3.015078
2364,WST,Samoan Tala,2023-08-10,3.02557
2365,WST,Samoan Tala,2023-08-11,2.992639
2366,WST,Samoan Tala,2023-08-12,3.026002
2367,WST,Samoan Tala,2023-08-13,3.016981
2368,WST,Samoan Tala,2023-08-14,3.007591
2369,WST,Samoan Tala,2023-08-15,3.010349
2370,XAF,CFA Franc BEAC,2023-08-01,657.727965
2371,XAF,CFA Franc BEAC,2023-08-02,654.777585
2372,XAF,CFA Franc BEAC,2023-08-03,656.658734
2373,XAF,CFA Franc BEAC,2023-08-04,660.967163
2374,XAF,CFA Franc BEAC,2023-08-05,655.859976
2375,XAF,CFA Franc BEAC,2023-08-06,655.208409
2376,XAF,CFA Franc BEAC,2023-08-07,657.35492
2377,XAF,CFA Franc BEAC,2023-08-08,656.076969
2378,XAF,CFA Franc BEAC,2023-08-09,656.074748
2379,XAF,CFA Franc BEAC,2023-08-10,653.182324
2380,XAF,CFA Franc BEAC,2023-08-11,654.176562
2381,XAF,CFA Franc BEAC,2023-08-12,655.906793
2382,XAF,CFA Franc BEAC,2023-08-13,655.908237
2383,XAF,CFA Franc BEAC,2023-08-14,655.408922
2384,XAF,CFA Franc BEAC,2023-08-15,656.427293
2385,XAG,Silver (troy ounce),2023-08-01,0.045113
2386,XAG,Silver (troy ounce),2023-08-02,0.04613
2387,XAG,Silver (troy ounce),2023-08-03,0.046401
2388,XAG,Silver (troy ounce),2023-08-04,0.046666
2389,XAG,Silver (troy ounce),2023-08-05,0.046666
2390,XAG,Silver (troy ounce),2023-08-06,0.046574
2391,XAG,Silver (troy ounce),2023-08-07,0.047584
2392,XAG,Silver (troy ounce),2023-08-08,0.048143
2393,XAG,Silver (troy ounce),2023-08-09,0.048371
2394,XAG,Silver (troy ounce),2023-08-10,0.048408
2395,XAG,Silver (troy ounce),2023-08-11,0.04832
2396,XAG,Silver (troy ounce),2023-08-12,0.04832
2397,XAG,Silver (troy ounce),2023-08-13,0.048321
2398,XAG,Silver (troy ounce),2023-08-14,0.048236
2399,XAG,Silver (troy ounce),2023-08-15,0.048196
2400,XAU,Gold (troy ounce),2023-08-01,0.000564
2401,XAU,Gold (troy ounce),2023-08-02,0.000565
2402,XAU,Gold (troy ounce),2023-08-03,0.000566
2403,XAU,Gold (troy ounce),2023-08-04,0.000568
2404,XAU,Gold (troy ounce),2023-08-05,0.000567
2405,XAU,Gold (troy ounce),2023-08-06,0.000566
2406,XAU,Gold (troy ounce),2023-08-07,0.000568
2407,XAU,Gold (troy ounce),2023-08-08,0.000569
2408,XAU,Gold (troy ounce),2023-08-09,0.000573
2409,XAU,Gold (troy ounce),2023-08-10,0.000574
2410,XAU,Gold (troy ounce),2023-08-11,0.000573
2411,XAU,Gold (troy ounce),2023-08-12,0.000573
2412,XAU,Gold (troy ounce),2023-08-13,0.000573
2413,XAU,Gold (troy ounce),2023-08-14,0.000572
2414,XAU,Gold (troy ounce),2023-08-15,0.000573
2415,XCD,East Caribbean Dollar,2023-08-01,2.97487
2416,XCD,East Caribbean Dollar,2023-08-02,2.957613
2417,XCD,East Caribbean Dollar,2023-08-03,2.959672
2418,XCD,East Caribbean Dollar,2023-08-04,2.979526
2419,XCD,East Caribbean Dollar,2023-08-05,2.979526
2420,XCD,East Caribbean Dollar,2023-08-06,2.973462
2421,XCD,East Caribbean Dollar,2023-08-07,2.973561
2422,XCD,East Caribbean Dollar,2023-08-08,2.961617
2423,XCD,East Caribbean Dollar,2023-08-09,2.966689
2424,XCD,East Caribbean Dollar,2023-08-10,2.967779
2425,XCD,East Caribbean Dollar,2023-08-11,2.962985
2426,XCD,East Caribbean Dollar,2023-08-12,2.962985
2427,XCD,East Caribbean Dollar,2023-08-13,2.962991
2428,XCD,East Caribbean Dollar,2023-08-14,2.953768
2429,XCD,East Caribbean Dollar,2023-08-15,2.949866
2430,XDR,Special Drawing Rights,2023-08-01,0.820015
2431,XDR,Special Drawing Rights,2023-08-02,0.816019
2432,XDR,Special Drawing Rights,2023-08-03,0.815071
2433,XDR,Special Drawing Rights,2023-08-04,0.821225
2434,XDR,Special Drawing Rights,2023-08-05,0.814879
2435,XDR,Special Drawing Rights,2023-08-06,0.81407
2436,XDR,Special Drawing Rights,2023-08-07,0.822542
2437,XDR,Special Drawing Rights,2023-08-08,0.81945
2438,XDR,Special Drawing Rights,2023-08-09,0.821155
2439,XDR,Special Drawing Rights,2023-08-10,0.821396
2440,XDR,Special Drawing Rights,2023-08-11,0.820068
2441,XDR,Special Drawing Rights,2023-08-12,0.822237
2442,XDR,Special Drawing Rights,2023-08-13,0.822239
2443,XDR,Special Drawing Rights,2023-08-14,0.818212
2444,XDR,Special Drawing Rights,2023-08-15,0.819495
2445,XOF,CFA Franc BCEAO,2023-08-01,657.704205
